line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
violation_item,CODE-2024-00204,,,,,"5890 Nottingham Rd, Boca Raton, FL 33487 064347050200400 11 $0.00","5890 Nottingham Rd, Boca Raton, FL 33487 064347050200400 11 $0.00",Therese Smyack,01/25/2024,02/01/2024,,,,Description:,"Routine Patrol: Large white van, older model 4d sedan and range rover on swale. Van and full-size 4d vehicle 1st observed on or around Monday, 1/22/24. Neither do not appear to have moved. NOV generated. A possible engine lift on drive. Photo's captured.",,Closed - Resolved In Violation,"Description: Routine Patrol: Large white van, older model 4d sedan and range rover on swale. Van and full-size 4d vehicle 1st observed on or around Monday, 1/22/24. Neither do not appear to have moved. NOV generated. A possible engine lift on drive. Photo's captured.",100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00205,Municipal Code Enforcement,Closed - Resolved,,R1E,"300 Kingsbridge St, Bo Raton, FL 33487",ca 064347050200300 10,Therese Smyack,01/25/2024,01/30/2024,,,,,,,Closed - Resolved,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00205,,,,,"300 Kingsbridge St, Bo Raton, FL 33487",ca 064347050200300 10,Therese Smyack,01/25/2024,01/30/2024,,,,,,veg excessive and trailered boat partially on row and street. nov.,Closed - Resolved,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00206,Municipal Code Enforcement SEC. 19-80 (7),Closed - Resolved Resolved,01/25/2024,R1C 02/12/2024,"810 NE 70Th St, Boca Raton, FL 33487 06/11/2024",064346320400501 20 $0.00,Therese Smyack,01/25/2024,06/11/2024,,,,,,,Closed - Resolved Resolved,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00206,,,,,"810 NE 70Th St, Boca Raton, FL 33487 06/11/2024",064346320400501 20 $0.00,Therese Smyack,01/25/2024,06/11/2024,,,,Description:,Inspected 1/23. no pool. expired permit.,,Closed - Resolved Resolved,Description: Inspected 1/23. no pool. expired permit.,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00207,Municipal Code,Closed -,,B-1,"717 E Palmetto Park Rd, 064347200900300","717 E Palmetto Park Rd, 064347200900300",Christopher,01/25/2024,02/23/2024,,,,,,,Closed -,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00207,,,,,"717 E Palmetto Park Rd, 064347200900300","717 E Palmetto Park Rd, 064347200900300",Christopher,01/25/2024,02/23/2024,,,,Description:,"Routine Patrol, Possible installation of wall sign without permit (Arthe Beauty Clinic, 717 E Palmetto Park Rd)",,Closed -,"Description: Routine Patrol, Possible installation of wall sign without permit (Arthe Beauty Clinic, 717 E Palmetto Park Rd)",100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00208,Municipal Code Enforcement,Closed - Resolved,,DDRI,"100 Plaza Real, G, Boca Raton, FL 33432",064347291400100 21,Christopher Sutherland,01/25/2024,04/13/2024,,,,,,,Closed - Resolved,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00208,,,,,"100 Plaza Real, G, Boca Raton, FL 33432",064347291400100 21,Christopher Sutherland,01/25/2024,04/13/2024,,,,Description:,"Routine Patrol, Business is displaying a banner but I am unable to find a sign permit (100 Plaza Real South Unit G)",,Closed - Resolved,"Description: Routine Patrol, Business is displaying a banner but I am unable to find a sign permit (100 Plaza Real South Unit G)",100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00209,Municipal Code Enforcement,Closed - Resolved,,R1D,"942 SW 9Th Ter, Boca Raton, FL 33486",064247250202200 50,Colleen O'Connell-Rodriguez,01/26/2024,01/31/2024,,,,,,,Closed - Resolved,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00209,,,,,"942 SW 9Th Ter, Boca Raton, FL 33486",064247250202200 50,Colleen O'Connell-Rodriguez,01/26/2024,01/31/2024,,,,,,"Rat infested property and the house is uninhabited. Also, complainant is concerned about the structural integrity of the building.",Closed - Resolved,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00210,"Municipal Code Closed - DDRI 11 Plaza Real, Boca Raton, 064347296500200 Enforcement Resolved FL 33432 00 Description: Per online submitter: ""Alarm sounding for over 24 hours at the back of The Mark Apartment building by parking entrance. SE Royal Palm & SE 1st Ave."" Submitter: Monique Rambo 99 SE Mizner moniquerambo@gmail.com (215)268-2608 SeeClickFix Concern #15944251 created: 01/26/2024 6:59 AM","Municipal Code Closed - DDRI 11 Plaza Real, Boca Raton, 064347296500200 Enforcement Resolved FL 33432 00 Description: Per online submitter: ""Alarm sounding for over 24 hours at the back of The Mark Apartment building by parking entrance. SE Royal Palm & SE 1st Ave."" Submitter: Monique Rambo 99 SE Mizner moniquerambo@gmail.com (215)268-2608 SeeClickFix Concern #15944251 created: 01/26/2024 6:59 AM","Municipal Code Closed - DDRI 11 Plaza Real, Boca Raton, 064347296500200 Enforcement Resolved FL 33432 00 Description: Per online submitter: ""Alarm sounding for over 24 hours at the back of The Mark Apartment building by parking entrance. SE Royal Palm & SE 1st Ave."" Submitter: Monique Rambo 99 SE Mizner moniquerambo@gmail.com (215)268-2608 SeeClickFix Concern #15944251 created: 01/26/2024 6:59 AM","Municipal Code Closed - DDRI 11 Plaza Real, Boca Raton, 064347296500200 Enforcement Resolved FL 33432 00 Description: Per online submitter: ""Alarm sounding for over 24 hours at the back of The Mark Apartment building by parking entrance. SE Royal Palm & SE 1st Ave."" Submitter: Monique Rambo 99 SE Mizner moniquerambo@gmail.com (215)268-2608 SeeClickFix Concern #15944251 created: 01/26/2024 6:59 AM","Municipal Code Closed - DDRI 11 Plaza Real, Boca Raton, 064347296500200 Enforcement Resolved FL 33432 00 Description: Per online submitter: ""Alarm sounding for over 24 hours at the back of The Mark Apartment building by parking entrance. SE Royal Palm & SE 1st Ave."" Submitter: Monique Rambo 99 SE Mizner moniquerambo@gmail.com (215)268-2608 SeeClickFix Concern #15944251 created: 01/26/2024 6:59 AM","Municipal Code Closed - DDRI 11 Plaza Real, Boca Raton, 064347296500200 Enforcement Resolved FL 33432 00 Description: Per online submitter: ""Alarm sounding for over 24 hours at the back of The Mark Apartment building by parking entrance. SE Royal Palm & SE 1st Ave."" Submitter: Monique Rambo 99 SE Mizner moniquerambo@gmail.com (215)268-2608 SeeClickFix Concern #15944251 created: 01/26/2024 6:59 AM",Keith Benoit,01/26/2024,02/23/2024,,,,,,,"Municipal Code Closed - DDRI 11 Plaza Real, Boca Raton, 064347296500200 Enforcement Resolved FL 33432 00 Description: Per online submitter: ""Alarm sounding for over 24 hours at the back of The Mark Apartment building by parking entrance. SE Royal Palm & SE 1st Ave."" Submitter: Monique Rambo 99 SE Mizner moniquerambo@gmail.com (215)268-2608 SeeClickFix Concern #15944251 created: 01/26/2024 6:59 AM",,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00211,Municipal Code Enforcement SEC. 28-1507(2),Closed - Resolved In Violation,02/02/2024,R1D 02/09/2024,"165 NW 9Th St, Boca Raton, FL 33432",064347190800801 40 $0.00,Derek Corcoran,01/26/2024,03/28/2024,,,,,,,Closed - Resolved In Violation,,100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00211,,,,,"165 NW 9Th St, Boca Raton, FL 33432",064347190800801 40 $0.00,Derek Corcoran,01/26/2024,03/28/2024,,,,Description:,"Per online submitter: ""Boat has been park for 2 weeks."" Submitter: Todd Albanese 113 NW 9 St Boca Raton FI 33432 SeeClickFix #15941802 Created: 01/25/2024 4:13 PM",,Closed - Resolved In Violation,"Description: Per online submitter: ""Boat has been park for 2 weeks."" Submitter: Todd Albanese 113 NW 9 St Boca Raton FI 33432 SeeClickFix #15941802 Created: 01/25/2024 4:13 PM",100,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,Description:,"Per online submitter: ""Commercial Vehicle parked on the side of the house. Picture was taken prior to Christmas. Vehicle remains at location as or today."" Submitter: Thomas Hartnagel 950 SW 19th Street SeeClickFix #15942202 created: 01/25/2024 4:58 PM",,,"Description: Per online submitter: ""Commercial Vehicle parked on the side of the house. Picture was taken prior to Christmas. Vehicle remains at location as or today."" Submitter: Thomas Hartnagel 950 SW 19th Street SeeClickFix #15942202 created: 01/25/2024 4:58 PM",105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00213,Municipal Code Enforcement,Closed - Resolved,,R1D,"2166 Bethel Blvd, Boca Raton, FL 33486",064247230201000 61,Juan Hernandez,01/26/2024,03/01/2024,R1D,"2166 Bethel Blvd, Boca Raton, FL 33486",064247230201000 61,,,,Closed - Resolved,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00213,,,,,"2166 Bethel Blvd, Boca Raton, FL 33486",064247230201000 61,Juan Hernandez,01/26/2024,03/01/2024,R1D,"2166 Bethel Blvd, Boca Raton, FL 33486",064247230201000 61,SEC. 28,-1507(2),,Closed - Resolved,In Violation,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00213,,,,,"2166 Bethel Blvd, Boca Raton, FL 33486",064247230201000 61,Juan Hernandez,01/26/2024,03/01/2024,R1D,"2166 Bethel Blvd, Boca Raton, FL 33486",064247230201000 61,,,"During routine patrol, I noticed a commercial vehicle",Closed - Resolved,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00214,Municipal Code,Closed -,,B4,"1655 N Federal Hwy, Boca 06434717000050","1655 N Federal Hwy, Boca 06434717000050",Austin Mann,01/26/2024,08/13/2024,B4,"1655 N Federal Hwy, Boca 06434717000050","1655 N Federal Hwy, Boca 06434717000050",,,,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00214,,,,,"1655 N Federal Hwy, Boca 06434717000050","1655 N Federal Hwy, Boca 06434717000050",Austin Mann,01/26/2024,08/13/2024,B4,"1655 N Federal Hwy, Boca 06434717000050","1655 N Federal Hwy, Boca 06434717000050",SEC. 19,-62,,Closed -,In Violation,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00214,,,,,"1655 N Federal Hwy, Boca 06434717000050","1655 N Federal Hwy, Boca 06434717000050",Austin Mann,01/26/2024,08/13/2024,B4,"1655 N Federal Hwy, Boca 06434717000050","1655 N Federal Hwy, Boca 06434717000050",,,Routine Patrol: Observed drilling/concrete work being done in front of the property near the gas pumps.,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00215,Municipal Code,Closed -,,LIRP,"1499 W Yamato Rd, Boca 064247011700000","1499 W Yamato Rd, Boca 064247011700000",William Buckley,01/26/2024,02/08/2024,LIRP,"1499 W Yamato Rd, Boca 064247011700000","1499 W Yamato Rd, Boca 064247011700000",,,,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00215,,,,,"1499 W Yamato Rd, Boca 064247011700000","1499 W Yamato Rd, Boca 064247011700000",William Buckley,01/26/2024,02/08/2024,LIRP,"1499 W Yamato Rd, Boca 064247011700000","1499 W Yamato Rd, Boca 064247011700000",,,Unscreened roll-off dumpster functioning as trash receptacle.,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00217,Municipal Code,Closed -,,DDRI,"99 SE Mizner Blvd, 116",064347295600000,Christopher,01/26/2024,02/09/2024,DDRI,"99 SE Mizner Blvd, 116",064347295600000,,,,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00217,,,,,"99 SE Mizner Blvd, 116",064347295600000,Christopher,01/26/2024,02/09/2024,DDRI,"99 SE Mizner Blvd, 116",064347295600000,,,Referring to complaint of noise from musical instruments being played outside the establishment.,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00218,Municipal Code,Closed -,,DDRI,"201 SE 1St Ave, Boca",064347290600900,Christopher,01/26/2024,02/09/2024,DDRI,"201 SE 1St Ave, Boca",064347290600900,,,,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00218,,,,,"201 SE 1St Ave, Boca",064347290600900,Christopher,01/26/2024,02/09/2024,DDRI,"201 SE 1St Ave, Boca",064347290600900,,,Routine Patrol: Possible banner being displayed without permit.,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00220,Municipal Code,Closed-,,R1D,"98 NE Spanish Trl, Boca 064347200900300","98 NE Spanish Trl, Boca 064347200900300",Scott Newman,01/27/2024,02/11/2024,R1D,"98 NE Spanish Trl, Boca 064347200900300","98 NE Spanish Trl, Boca 064347200900300",,,,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00220,,,,,"98 NE Spanish Trl, Boca 064347200900300","98 NE Spanish Trl, Boca 064347200900300",Scott Newman,01/27/2024,02/11/2024,R1D,"98 NE Spanish Trl, Boca 064347200900300","98 NE Spanish Trl, Boca 064347200900300",,,Cars blocking road,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00221,Municipal Code,Closed-,,R1D,"619 SW 3Rd St, Boca",064347300900501,Scott Newman,01/27/2024,02/06/2024,R1D,"619 SW 3Rd St, Boca",064347300900501,,,,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00221,,,,,"619 SW 3Rd St, Boca",064347300900501,Scott Newman,01/27/2024,02/06/2024,R1D,"619 SW 3Rd St, Boca",064347300900501,,,Construction site maintained,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00222,Municipal Code,Closed-,,R2,"2674 NE 5Th Ave, Boc",064347170400101,Scott Newman,01/27/2024,04/03/2024,R2,"2674 NE 5Th Ave, Boc",064347170400101,,,,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00222,,,,,"2674 NE 5Th Ave, Boc",064347170400101,Scott Newman,01/27/2024,04/03/2024,R2,"2674 NE 5Th Ave, Boc",064347170400101,,,Loud music,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00223,Municipal Code,Closed-,,R1D,"907 E Boca Raton Rd, Boca 064347200800800","907 E Boca Raton Rd, Boca 064347200800800",Christopher,01/27/2024,01/28/2024,R1D,"907 E Boca Raton Rd, Boca 064347200800800","907 E Boca Raton Rd, Boca 064347200800800",,,,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00223,,,,,"907 E Boca Raton Rd, Boca 064347200800800","907 E Boca Raton Rd, Boca 064347200800800",Christopher,01/27/2024,01/28/2024,R1D,"907 E Boca Raton Rd, Boca 064347200800800","907 E Boca Raton Rd, Boca 064347200800800",,,Police referred complain. Party and traffic issues,Closed-,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00224,Municipal Code,Closed -,,PL,"400 N Ocean Blvd, Bod",a 064347210000200,Scott Newman,01/27/2024,01/28/2024,PL,"400 N Ocean Blvd, Bod",a 064347210000200,,,,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00224,,,,,"400 N Ocean Blvd, Bod",a 064347210000200,Scott Newman,01/27/2024,01/28/2024,PL,"400 N Ocean Blvd, Bod",a 064347210000200,,,Administrative complaint: a group of beachgoers have a beach bonfire at South Beach Park.,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00225,Municipal Code,Closed -,,DDRI,"400 N Federal Hwy, Bo",ca 064347204000100,Deiner Lobo,01/28/2024,02/08/2024,DDRI,"400 N Federal Hwy, Bo",ca 064347204000100,,,,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00225,,,,,"400 N Federal Hwy, Bo",ca 064347204000100,Deiner Lobo,01/28/2024,02/08/2024,DDRI,"400 N Federal Hwy, Bo",ca 064347204000100,,,Police Referred Complaint: Two young kids selling chocolate candies at Mizner Park.,Closed -,,105,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,,,,,,,,,,,,,,,,Resident called in to state that homeowners are leaving waste in the row.,,,110,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00229,Municipal Code,Closed -,,DDRI,"101 E Palmetto Park Rd,","101 E Palmetto Park Rd,",Keith Benoit,01/29/2024,02/02/2024,DDRI,"101 E Palmetto Park Rd,","101 E Palmetto Park Rd,",,,,Closed -,,110,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00229,,,,,"101 E Palmetto Park Rd,","101 E Palmetto Park Rd,",Keith Benoit,01/29/2024,02/02/2024,DDRI,"101 E Palmetto Park Rd,","101 E Palmetto Park Rd,",Description:,Per caller Stacy Candia at 105 E Palmetto Park Rd. the parking lot entrances on NE 1st Ave and E Boca Raton Rd are blocked with pallets and there are nails sticking out. Please inspect and update caller.,,Closed -,Description: Per caller Stacy Candia at 105 E Palmetto Park Rd. the parking lot entrances on NE 1st Ave and E Boca Raton Rd are blocked with pallets and there are nails sticking out. Please inspect and update caller.,110,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
